block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
65536,false,240000,zstd,1,2,16,16,2,8,128,8,4096,-2778,106870740
256,true,40000,zstd,16,128,64,256,0,2,2,2,16777216,-900,107916536
2048,true,400000,lz4,2,16,32,2,6,10,64,16,2097152,-13299,108913101
1,false,120000,zstd,4,256,1024,16,5,9,32,8,524288,-27184,109916642
32,true,40000,snappy,32,0,64,16,8,1,1,16,65536,-473,111032695
262144,true,360000,zstd,32,1024,64,256,7,7,8,1,2048,-1918,112053139
256,true,320000,snappy,32,1,4,2,6,5,2,32,512,-1039,113099531
8,false,40000,lz4,128,1,1024,256,6,5,16,8,8,-12034,114109305
16384,true,360000,lz4,32,1,16,2,4,1,2,8,536870912,-12596,115105276
1,false,240000,snappy,128,4,2,128,5,7,64,1,33554432,-96117,116099449
32768,true,360000,lz4,64,64,16,64,4,9,4,16,512,-18252,117105967
1,false,240000,zstd,256,4,256,4,9,8,16,2,128,-8755,118121456
16,false,40000,snappy,16,32,1024,256,7,1,32,4,268435456,-92946,119116655
1024,false,80000,snappy,256,1,1024,128,7,0,64,1,8388608,-51327,120111214
131072,true,280000,zstd,256,64,1024,32,2,5,4,32,64,-807,121183001
1024,true,360000,lz4,4,2,1024,128,7,3,1,32,2097152,-6075,122184209
16,true,120000,snappy,2,1,32,1,4,7,2,4,65536,-465,123319779
32768,false,160000,snappy,256,8,1,1,1,9,1,16,8192,-5065,124333557
128,false,400000,snappy,1,512,256,32,3,9,4,16,256,-44371,125333818
32,false,400000,zstd,8,512,16,4,4,7,16,32,1073741824,-90239,126332542
1024,true,360000,snappy,4,32,16,16,6,9,8,8,131072,-2884,127350894
524288,true,0,lz4,8,512,512,256,1,10,16,16,4194304,-16156,128343856
256,false,120000,zstd,256,2,2,256,7,3,4,32,16384,-8668,129359177
4096,false,200000,lz4,2,64,1,4,4,1,128,2,4096,-57780,130360831
131072,true,0,snappy,1,2,16,2,6,5,16,1,4,-1374,131396170
4096,false,0,zstd,2,8,8,1,1,1,2,16,33554432,-85142,132390988
1,false,160000,lz4,1,1,256,1,6,7,1,32,33554432,-69727,133389237
