block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
4096,true,240000,lz4,8,16,1,32,7,12,16,2,4194304,-33194,56376043
1024,false,320000,lz4,32,8,16,16,2,7,32,16,256,-39419,57340311
1,true,240000,snappy,256,8,8,128,6,8,32,2,4194304,-1183,58342402
131072,true,280000,snappy,128,32,1024,4,8,6,8,1,256,-8431,59311023
16384,true,280000,zstd,4,16,512,8,2,15,8,32,16777216,-28787,60268083
524288,false,200000,lz4,2,512,36,16,8,8,2,16,32,-8753,61238210
524288,true,40000,zstd,1,512,16,1,6,12,16,4,536870912,-17718,62199178
256,true,320000,zstd,16,2,8,64,-1,13,1,32,33554432,-1318,63207120
16384,true,280000,snappy,4,64,1,128,10,10,1,32,16777216,-50788,64167331
1,true,80000,lz4,2,0,36,64,4,7,32,8,4096,-816,65196602
131072,true,0,lz4,16,2,4,8,9,5,128,16,536870912,-19558,66156261
4096,true,240000,zstd,8,32,1,256,10,12,1,4,262144,-8719,67120855
64,false,120000,snappy,64,1024,32,2,8,15,8,4,256,-11387,68090988
262144,true,200000,snappy,1,1024,36,-1,-1,13,1,32,16384,-5477,69064605
524288,false,280000,snappy,4,128,32,1,1,6,4,8,8388608,-14502,70021897
4,false,320000,zstd,2,20,2,-1,7,9,2,2,524288,-2835,71057448
4096,true,320000,zstd,8,4,4,4,3,9,64,1,33554432,-9490,72020960
1024,false,360000,snappy,8,8,1024,4,0,9,8,1,1073741824,-145494,72982379
8192,false,120000,zstd,64,1,36,16,9,10,128,1,16384,-9783,73957396
524288,false,200000,zstd,8,16,1024,32,8,14,128,1,8192,-2521,74940002
512,false,400000,snappy,256,8,4,8,1,10,2,32,1,-11865,75925938
64,true,400000,snappy,128,2,1024,16,6,11,1,8,268435456,-1703,76907787
1024,true,400000,zstd,1,20,16,-1,9,6,16,32,67108864,-4345,77884083
2048,true,80000,snappy,64,4,256,8,3,5,4,4,1048576,-9884,78848116
262144,false,0,lz4,128,2,2,32,5,5,32,16,32768,-3346,79839416
8192,false,280000,zstd,16,2,64,2,1,6,1,32,524288,-17678,80800688
256,false,320000,lz4,64,4,512,4,6,7,8,8,8388608,-80404,81758877
32,false,240000,zstd,256,128,256,16,4,6,1,4,64,-5526,82750068
65536,true,80000,zstd,1,2,8,1,-1,9,2,8,536870912,-62025,83704965
512,true,200000,zstd,256,8,16,128,6,9,1,1,16384,-1273,84701829
64,true,0,snappy,1,8,64,8,1,15,16,32,262144,-894,85720125
262144,true,160000,lz4,256,256,32,128,3,7,4,2,131072,-1869,86734650
256,true,160000,zstd,4,1,128,4,2,14,128,1,1,-458,87861635
131072,false,200000,zstd,8,4,32,32,8,7,16,4,131072,-5735,88830071
65536,false,80000,lz4,256,4,2,64,7,15,128,2,1073741824,-97547,89788667
64,true,40000,snappy,32,1024,32,32,0,7,2,1,4,-1028,90789400
16384,false,120000,snappy,16,16,32,-1,1,5,64,4,536870912,-101437,91755894
256,false,400000,zstd,1,1024,1,128,0,11,32,16,8,-18367,92730543
1024,false,400000,zstd,256,8,1,128,1,11,128,16,16,-10149,93709937
1024,false,360000,zstd,64,256,1,4,8,11,1,32,4,-12701,94685539
16,true,240000,zstd,1,64,1,128,-1,13,4,16,128,-458,95808548
64,false,320000,snappy,16,64,4,4,7,5,128,8,1048576,-37167,96768316
2048,true,40000,zstd,32,512,256,1,5,12,1,16,524288,-4260,97737930
65536,true,280000,zstd,64,20,512,2,8,8,16,2,8,-5378,98712180
256,true,160000,lz4,256,16,1,64,1,12,64,8,256,-1993,99693792
1024,true,40000,zstd,8,20,32,256,7,6,4,4,2048,-2518,100675241
8192,true,360000,zstd,256,32,256,2,2,13,64,1,65536,-4599,101656190
32,false,400000,lz4,8,2,64,128,6,7,4,4,1073741824,-111054,102614854
65536,false,400000,zstd,1,256,2,16,1,8,8,2,536870912,-67858,103574083
128,true,120000,zstd,1,32,512,16,0,5,2,1,32,-454,104704970
524288,true,0,snappy,128,4,1024,128,7,7,32,8,4194304,-2572,105682028
4096,true,320000,zstd,256,20,256,4,6,10,128,4,1048576,-5299,106649953
4,false,120000,lz4,32,16,256,32,7,11,32,4,8,-11727,107625648
8192,true,200000,zstd,256,2,16,16,10,5,16,16,262144,-1631,108614547
128,true,280000,lz4,8,2,64,4,2,12,4,8,268435456,-2113,109590638
4096,false,120000,snappy,256,1,32,16,9,15,1,16,256,-12950,110560361
32,false,400000,snappy,128,16,8,-1,5,12,32,4,65536,-18403,111537882
4096,true,320000,zstd,32,1,128,64,3,5,2,16,536870912,-13647,112498166
8,true,320000,snappy,64,2,4,64,4,11,32,16,1,-1062,113505153
2048,false,320000,zstd,32,16,36,16,6,11,16,32,16,-21237,114478320
16384,false,200000,snappy,128,32,64,256,2,6,2,1,16,-18360,115449692
64,false,360000,snappy,8,4,128,-1,9,9,4,32,512,-2955,116425065
4096,false,40000,lz4,4,0,1024,16,10,13,32,1,524288,-10464,117381820
131072,false,240000,snappy,1,32,36,4,5,7,2,1,536870912,-82830,118335745
16,false,40000,snappy,2,20,512,64,1,10,2,4,4194304,-56139,119295595
256,false,240000,lz4,8,64,64,64,6,15,64,4,1024,-38531,120268876
16,false,320000,snappy,64,256,4,4,5,14,8,16,32768,-15115,121237820
262144,true,280000,zstd,64,512,16,8,8,8,2,8,4096,-2859,122225890
4,false,200000,lz4,128,16,8,2,4,10,8,8,16,-18375,123201969
2048,true,120000,snappy,8,20,32,128,4,12,128,8,16777216,-10659,124164992
131072,false,0,snappy,128,2,128,32,3,13,8,1,4096,-9417,125140195
1,false,280000,lz4,8,8,8,-1,2,9,64,16,131072,-22559,126116211
1,false,280000,lz4,8,2,128,2,9,10,32,8,2048,-7228,127086667
8,true,80000,zstd,64,128,4,128,0,5,2,16,536870912,-748,128123864
2048,false,400000,lz4,16,64,1024,-1,8,15,8,2,67108864,-101385,129083468
