block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
131072,false,0,lz4,8,8,16,32,11,6,16,32,1073741824,-99239,85580870
4,false,160000,lz4,128,2,32,64,7,5,16,8,8192,-27770,86556839
524288,false,80000,lz4,32,128,64,1,7,6,4,1,134217728,-52280,87515216
2048,false,160000,lz4,256,512,1024,256,2,1,8,2,2097152,-45013,88471978
16,false,240000,lz4,4,512,64,8,1,6,1,1,1,-23452,89440342
32768,false,200000,lz4,16,2,32,2,6,5,128,1,16384,-4276,90419104
4096,false,200000,lz4,4,32,2,8,6,4,4,4,512,-43569,91382853
128,false,40000,lz4,128,1,36,8,3,0,2,2,128,-7299,92354756
16,false,400000,lz4,128,64,512,256,4,1,16,2,16384,-12746,93328894
4096,false,40000,lz4,2,20,512,2,11,9,32,16,67108864,-116609,94284117
32,false,0,lz4,8,16,8,128,5,7,128,4,16,-7204,95263803
2048,false,360000,lz4,4,1024,4,-1,11,1,64,8,65536,-25803,96231087
1,false,0,lz4,256,1,32,1,3,0,4,4,1,-17274,97209287
262144,false,0,lz4,8,16,4,16,0,2,128,2,4194304,-43162,98166241
64,false,240000,lz4,256,1024,512,256,4,5,16,1,16777216,-75202,99124760
32768,false,80000,lz4,1,32,8,64,10,7,4,4,4194304,-100151,100083064
256,false,200000,lz4,64,32,4,4,1,10,1,16,64,-5149,101055981
32768,false,120000,lz4,4,2,32,4,5,9,64,16,16,-11708,102021323
65536,false,120000,lz4,4,64,1024,32,6,4,2,32,1073741824,-104542,102977131
4096,false,240000,lz4,16,8,4,4,10,10,32,4,1048576,-63841,103937339
262144,false,240000,snappy,1,1,1,8,5,10,8,1,2048,-393,105024620
32768,false,320000,snappy,2,20,512,8,3,3,16,1,4096,-30395,105991083
65536,false,200000,snappy,2,2,256,16,5,4,1,32,16777216,-61798,106945657
1,false,360000,snappy,128,1,2,8,1,0,16,32,262144,-40919,107910520
64,false,80000,snappy,4,1,256,128,3,1,1,4,33554432,-67279,108867784
32768,false,280000,snappy,4,4,512,8,7,7,64,1,1,-1816,109851838
64,false,160000,snappy,32,2,128,256,3,7,128,32,8,-36817,110825815
131072,false,360000,snappy,16,4,256,128,5,9,4,1,16777216,-45377,111787126
32,false,400000,snappy,64,32,36,-1,4,1,2,16,128,-4659,112763597
65536,false,400000,snappy,32,32,2,4,8,10,4,2,32768,-11064,113731999
8,false,280000,snappy,64,512,2,16,0,4,32,1,1024,-16858,114702506
2048,false,360000,snappy,64,8,1,32,4,3,16,2,65536,-17207,115669745
1024,false,0,snappy,128,256,64,16,1,9,64,8,64,-30690,116635603
1,false,160000,snappy,32,1,512,64,6,4,2,32,32768,-2388,117619543
128,false,0,snappy,2,32,1,32,6,0,16,2,131072,-24861,118583406
32,false,0,snappy,1,4,128,-1,7,2,1,32,8,-261,119730195
1024,false,280000,snappy,4,4,4,32,7,3,4,4,2097152,-41348,120687839
131072,false,120000,snappy,256,0,256,256,0,8,64,16,128,-6599,121664829
16384,false,80000,snappy,16,256,1,4,8,9,64,32,8192,-54453,122632241
1024,false,120000,snappy,1,256,2,2,11,5,1,8,512,-33291,123596886
2048,false,400000,snappy,128,8,32,128,11,4,32,16,4,-40220,124561509
8192,true,0,zstd,256,8,16,-1,2,3,8,4,4194304,-33759,125518451
16,true,400000,lz4,2,256,2,1,11,9,64,4,16,-4726,126503086
1024,true,400000,snappy,128,20,128,-1,1,5,1,8,1048576,-19699,127463020
64,true,240000,snappy,4,256,8,128,0,7,4,4,536870912,-9856,128425423
