block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
32768,true,40000,snappy,64,1,32,2,3,6,4,32,2097152,-7348,65564916
131072,true,80000,snappy,128,1024,64,32,1,4,8,4,1,-2782,66563072
4096,true,400000,snappy,4,32,256,16,9,1,2,32,8388608,-24468,67521050
524288,true,200000,snappy,128,512,512,-1,4,0,32,16,33554432,-10555,68481699
1024,true,80000,snappy,8,64,64,2,7,0,16,16,256,-5888,69456532
256,true,400000,snappy,32,8,16,8,3,4,4,8,4194304,-1992,70443210
32,true,40000,snappy,1,1024,8,-1,8,4,64,32,131072,-1276,71473555
1,true,0,snappy,256,16,1,128,3,7,4,4,32,-1035,72469291
512,true,400000,snappy,4,1,2,16,7,10,1,16,65536,-718,73494493
1,true,40000,snappy,2,0,1024,32,7,2,16,4,128,-648,74560706
1,true,40000,snappy,1,1,128,32,2,0,32,1,8388608,-1663,75577374
64,true,360000,snappy,128,64,1024,16,9,8,4,1,8,-908,76595062
4,true,80000,snappy,256,512,256,128,5,8,128,1,512,-945,77590247
64,true,280000,snappy,4,4,256,16,0,2,128,2,8192,-606,78664918
2048,true,200000,snappy,8,1,1,128,8,10,64,32,32,-10600,79638952
8192,true,320000,snappy,8,32,256,-1,8,9,4,32,67108864,-17966,80599076
16,true,80000,snappy,32,128,8,16,9,5,2,8,2097152,-1314,81599683
8192,true,280000,snappy,2,128,2,64,8,9,128,4,524288,-33672,82562497
16384,true,40000,snappy,64,8,2,64,11,0,1,1,2048,-14021,83532361
32,true,240000,lz4,32,0,64,256,2,9,64,4,256,-1057,84587195
512,true,0,lz4,32,8,36,1,1,7,1,2,4,-2280,85581341
32,true,400000,lz4,256,32,16,128,0,0,4,32,64,-1165,86581939
128,true,240000,lz4,1,1,1024,256,3,3,16,2,16,-317,87742023
4096,true,360000,lz4,256,1024,512,256,3,9,1,2,4194304,-11839,88703906
256,true,0,lz4,32,1,256,1,8,8,32,16,65536,-1992,89688883
256,true,280000,lz4,2,16,512,4,10,5,32,2,4194304,-2998,90678843
8192,true,240000,lz4,256,0,36,2,5,2,1,32,8192,-8683,91648189
8,true,0,lz4,128,4,256,4,0,9,32,2,16384,-1094,92672433
4,true,240000,lz4,2,64,16,16,2,3,2,1,16777216,-2218,93683277
4096,true,120000,lz4,256,128,128,128,10,7,64,8,131072,-8639,94655341
16,true,40000,lz4,2,4,2,8,6,4,32,32,1024,-1162,95668417
4096,true,400000,lz4,64,20,256,128,8,0,128,8,128,-17633,96637097
2048,true,360000,lz4,8,1024,8,256,5,3,1,2,16777216,-14809,97597108
16384,true,360000,lz4,16,512,128,32,5,0,1,16,536870912,-21165,98556894
64,true,0,lz4,4,512,32,2,1,6,8,4,512,-1007,99564691
512,true,120000,lz4,256,16,32,32,3,4,16,4,65536,-2938,100553675
4,true,360000,lz4,2,256,2,64,6,5,64,8,8,-1046,101562656
16384,true,240000,lz4,1,20,32,-1,11,3,32,32,1,-31438,102531575
16,true,160000,lz4,128,4,512,4,7,8,128,1,16384,-998,103550755
16,true,280000,lz4,2,16,128,4,7,1,8,8,262144,-1029,104564231
131072,true,40000,zstd,128,16,1024,-1,2,0,8,1,1,-3599,105548243
512,true,320000,zstd,8,2,512,2,0,10,128,4,8,-949,106571665
1,true,40000,zstd,128,0,1,64,11,8,128,2,16,-496,107615533
4096,true,120000,zstd,64,1024,128,4,1,8,8,4,268435456,-13436,108577400
4,true,360000,zstd,2,1,16,1,2,8,128,32,1024,-448,109702395
2048,true,360000,zstd,32,20,256,8,4,6,8,4,67108864,-9423,110666769
524288,true,0,zstd,16,64,36,8,8,4,2,32,33554432,-3959,111640011
131072,true,280000,zstd,4,256,256,16,4,1,4,16,1024,-6165,112615645
16384,true,120000,zstd,128,20,4,32,4,7,8,2,1,-6655,113596600
131072,true,240000,zstd,2,4,8,128,7,6,2,4,4096,-613,114651736
128,true,0,zstd,1,2,16,8,9,6,2,1,4194304,-479,115719048
1,true,240000,zstd,16,32,64,128,1,6,2,8,67108864,-747,116752364
4,true,160000,zstd,8,64,64,64,8,3,16,2,2048,-474,117841716
32,true,400000,zstd,8,2,512,2,7,4,1,1,524288,-705,118910316
524288,true,0,zstd,8,256,512,64,11,7,8,4,1048576,-3468,119874646
131072,true,200000,zstd,4,2,1024,1,0,3,64,2,64,-1451,120871629
32768,true,240000,zstd,4,0,64,256,7,9,4,32,524288,-14063,121838138
65536,true,400000,zstd,256,8,1024,16,2,1,4,2,131072,-1651,122852944
131072,true,120000,zstd,128,256,8,1,11,7,32,4,8388608,-4661,123819020
64,true,80000,zstd,128,0,1,16,10,0,16,8,128,-498,124863373
32768,true,200000,zstd,16,512,36,128,3,5,16,32,268435456,-19835,125824104
2048,false,360000,snappy,64,4,512,-1,10,5,2,1,524288,-29075,126783813
256,false,200000,lz4,64,512,4,-1,11,6,4,1,8192,-5612,127761932
262144,false,360000,zstd,256,128,2,1,4,1,64,16,64,-1835,128773254
16,false,80000,zstd,2,1024,256,16,8,7,2,32,1073741824,-124515,129745381
