block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
1024,false,200000,snappy,2,2,1024,32,10,7,2,1,1073741824,-133200,139239545
8192,false,360000,lz4,2,256,128,-1,0,8,1,2,268435456,-119104,140198262
1024,false,120000,snappy,2,2,1024,32,10,6,4,1,1073741824,-140537,141156281
512,false,120000,lz4,2,2,36,2,5,9,1,2,1073741824,-141649,142115702
1024,false,160000,snappy,1,512,16,-1,8,5,1,2,268435456,-135456,143073719
256,false,40000,snappy,1,32,64,1,-1,12,1,2,268435456,-128310,144033110
1024,false,40000,zstd,2,20,128,-1,2,13,128,1,1073741824,-126709,144995446
32,false,40000,zstd,1,32,8,2,7,8,2,1,536870912,-125960,145964566
128,false,160000,zstd,2,20,64,-1,8,8,8,16,536870912,-122435,146933493
128,false,80000,zstd,1,16,36,4,0,5,2,4,32768,-5395,147958891
512,false,40000,zstd,2,1,32,-1,-1,7,128,1,1073741824,-136503,148923097
512,false,0,snappy,2,1,32,8,-1,7,128,1,1073741824,-136773,149885379
1024,false,240000,zstd,2,64,16,-1,-1,15,8,2,268435456,-125660,150846304
65536,false,160000,zstd,32,16,16,16,0,8,4,16,268435456,-55132,151807288
512,false,40000,zstd,1,2,32,8,-1,7,128,1,1073741824,-133390,152769562
1024,false,120000,lz4,2,1,1024,32,10,6,1,2,536870912,-134398,153728147
512,false,40000,snappy,2,1,8,8,-1,7,64,1,1073741824,-136241,154687688
16384,false,320000,lz4,32,512,2,128,8,7,16,8,2048,-21340,155657009
16384,false,240000,snappy,1,512,64,128,8,5,1,1,268435456,-116196,156614989
8,false,120000,lz4,2,512,1024,1,10,13,1,2,268435456,-119995,157578458
65536,true,0,lz4,32,0,36,64,2,5,128,4,4096,-18484,158549312
1,true,120000,lz4,2,256,32,128,0,8,8,4,262144,-1830,159561171
1024,false,0,zstd,1,512,64,16,3,5,16,2,268435456,-119706,160525932
1024,false,40000,zstd,1,1,128,64,-1,8,64,32,1073741824,-130166,161489254
512,false,160000,snappy,1,256,16,-1,7,13,128,32,268435456,-123154,162449586
1024,false,400000,snappy,2,1024,128,8,-1,15,64,2,1073741824,-140213,163408639
16384,false,160000,snappy,2,1,256,16,-1,12,128,1,1073741824,-120310,164366055
512,false,40000,snappy,2,0,4,8,-1,7,128,1,1073741824,-134164,165325108
256,false,400000,lz4,2,2,32,1,6,15,128,32,536870912,-133736,166285838
1024,false,40000,zstd,1,1,4,64,7,15,32,1,1073741824,-130016,167244444
256,false,0,snappy,1,512,4,2,8,8,1,16,268435456,-127981,168202312
65536,true,0,zstd,8,16,1024,32,6,10,32,4,4194304,-16973,169161157
8,false,240000,zstd,2,2,16,-1,0,10,1,1,1073741824,-126300,170130102
16384,false,200000,snappy,256,2,4,128,10,5,8,16,536870912,-104326,171088952
256,false,80000,lz4,4,4,64,-1,10,13,8,1,1073741824,-122582,172051300
1024,false,120000,snappy,2,20,1024,32,0,5,4,1,1073741824,-135495,173010520
32768,false,40000,snappy,2,1024,32,1,1,6,8,4,268435456,-107069,173973443
16,false,280000,snappy,1,512,1024,16,-1,5,4,2,268435456,-124537,174937729
1024,false,400000,lz4,2,2,32,1,-1,5,4,1,1073741824,-141373,175896011
1024,false,400000,lz4,1,0,32,-1,5,15,128,1,1073741824,-138461,176855978
512,false,120000,lz4,2,2,36,4,5,9,1,2,1073741824,-136553,177815398
512,false,120000,snappy,2,20,1,8,9,8,4,1,1073741824,-143933,178776867
262144,true,40000,snappy,16,128,256,1,2,7,16,2,1048576,-7908,179742267
512,false,40000,snappy,2,20,1,8,9,8,4,1,1073741824,-136708,180700809
1024,false,400000,snappy,2,0,32,1,-1,5,4,2,1073741824,-136124,181660630
64,false,400000,zstd,1,0,2,-1,7,11,64,2,1073741824,-120861,182691144
1024,false,280000,lz4,4,2,32,1,-1,5,4,1,1073741824,-122838,183649165
4096,false,200000,lz4,4,1,32,128,5,8,8,4,1073741824,-115542,184608791
1,false,200000,lz4,1,0,2,256,8,6,4,4,536870912,-127885,185570399
4096,false,200000,zstd,8,1024,32,256,0,14,2,8,67108864,-62131,186533164
8192,true,120000,lz4,2,2,512,4,6,9,32,32,8388608,-35140,187491360
32768,false,80000,lz4,32,4,8,16,9,8,2,1,1073741824,-101179,188453521
1024,false,400000,snappy,2,2,32,-1,-1,5,1,2,268435456,-128137,189418319
8,false,280000,lz4,256,8,8,256,-1,15,4,4,1073741824,-114346,190378278
2048,false,280000,zstd,2,0,256,128,-1,6,2,1,1073741824,-121821,191337330
256,false,80000,lz4,16,1024,1,16,6,15,1,8,268435456,-117866,192299585
1024,false,280000,snappy,4,20,128,1,-1,15,2,2,1073741824,-119313,193266076
512,false,120000,lz4,2,20,1,8,9,8,4,1,536870912,-133351,194226251
32768,false,160000,snappy,2,64,128,2,1,5,2,1,536870912,-109534,195185268
512,false,240000,snappy,4,512,8,16,7,5,4,2,268435456,-122750,196143609
512,false,40000,zstd,4,2,32,8,-1,7,8,1,1073741824,-120927,197109371
1024,false,200000,snappy,1,0,1024,32,10,6,4,1,1073741824,-139660,198069963
2048,false,160000,zstd,1,2,32,-1,6,15,2,16,268435456,-113823,199032890
1,false,0,zstd,1,4,16,16,-1,9,2,1,1073741824,-127558,200004956
8192,false,0,lz4,1,0,16,32,7,8,32,2,536870912,-125743,200964802
4,false,400000,snappy,4,4,36,8,10,15,1,1,536870912,-119369,201926307
4096,false,80000,zstd,16,16,256,2,8,12,4,2,268435456,-98302,202885676
256,false,160000,lz4,16,1024,36,1,10,13,8,1,268435456,-117702,203846465
32,false,120000,zstd,1,1,16,4,0,9,128,16,1073741824,-132120,204816801
8,false,0,zstd,4,4,64,8,1,5,8,32,536870912,-115528,205785416
512,false,0,snappy,1,4,8,2,-1,7,128,1,1073741824,-137228,206744366
4096,false,0,zstd,2,256,32,4,-1,14,128,4,536870912,-120352,207704130
1,false,200000,snappy,2,0,1,128,1,11,128,2,1073741824,-128342,208662457
262144,false,200000,snappy,2,32,1024,8,10,8,4,1,1073741824,-60880,209622855
512,false,280000,snappy,16,20,64,256,9,9,32,2,1073741824,-115622,210582389
512,false,120000,snappy,2,32,1,8,9,8,4,1,1073741824,-138405,211540738
2048,false,200000,lz4,1,8,32,-1,5,15,8,1,536870912,-136513,212499925
1024,false,80000,zstd,2,1,1024,64,8,6,1,4,1073741824,-127216,213461629
512,false,240000,snappy,32,4,2,32,-1,10,1,2,268435456,-113384,214421393
32,false,280000,zstd,1,4,128,128,0,14,1,4,1073741824,-128263,215392096
32768,true,80000,lz4,8,0,8,8,10,8,8,1,131072,-5880,216364089
1024,true,400000,snappy,1,512,64,64,9,7,32,2,32768,-6401,217336453
4096,false,160000,lz4,4,8,2,2,0,5,2,2,536870912,-118956,218295791
512,false,80000,lz4,2,2,32,2,8,7,2,2,1073741824,-132180,219255554
512,false,200000,snappy,2,64,4,-1,10,12,8,1,1073741824,-131186,220215204
4,true,160000,zstd,2,4,256,2,3,6,1,8,268435456,-2356,221241548
512,false,120000,zstd,1,2,16,2,5,9,1,2,1073741824,-127648,222207233
1024,false,280000,snappy,4,512,128,-1,1,8,64,2,536870912,-117002,223166106
512,false,320000,zstd,4,0,64,-1,3,14,16,4,536870912,-109806,224162320
64,false,400000,lz4,2,0,512,64,6,5,64,2,536870912,-127875,225129141
32,false,120000,zstd,1,64,32,256,9,9,32,1,536870912,-121203,226101914
1024,false,200000,snappy,2,2,1024,16,10,6,4,1,1073741824,-132015,227062196
4,true,40000,lz4,16,128,2,2,9,9,2,8,16777216,-1797,228054654
1024,false,400000,zstd,2,2,32,1,-1,5,16,1,1073741824,-123968,229015759
256,false,80000,zstd,1,20,1024,2,-1,8,128,2,268435456,-121414,229980555
1024,false,280000,zstd,8,512,1024,16,4,7,128,16,16,-32794,230950084
1024,false,120000,lz4,1,0,32,32,10,6,128,1,1073741824,-131780,231910233
65536,false,400000,snappy,2,2,4,1,5,15,1,2,268435456,-80997,232869236
8,false,160000,zstd,8,1,2,4,0,12,16,1,536870912,-113835,233857174
512,false,120000,zstd,2,2,16,4,5,9,1,2,268435456,-113871,234819873
256,false,240000,zstd,8,2,4,32,5,8,128,2,268435456,-109349,235799427
4096,false,80000,zstd,2,1,32,32,10,15,128,8,1073741824,-123605,236759397
16384,false,120000,zstd,4,128,2,8,8,15,32,4,1073741824,-99233,237718912
8192,false,280000,snappy,256,0,16,8,8,5,128,4,268435456,-111771,238677738
1024,false,120000,lz4,1,1024,64,4,9,15,32,2,536870912,-139514,239637496
1024,false,400000,lz4,2,2,32,8,-1,5,4,1,1073741824,-129956,240597004
1,false,280000,zstd,4,32,64,-1,1,5,32,1,1073741824,-110892,241644881
1024,false,400000,snappy,1,32,32,4,2,5,2,8,1073741824,-134092,242604462
512,false,40000,snappy,8,64,32,8,0,5,4,1,1073741824,-122919,243564662
512,false,40000,zstd,1,1,128,8,8,5,64,4,1073741824,-132106,244528508
1,false,360000,zstd,256,512,64,16,-1,13,2,32,536870912,-114775,245511410
1,false,120000,snappy,1,128,128,4,10,15,1,4,268435456,-122264,246471164
1024,false,400000,snappy,2,4,36,-1,5,15,128,1,1073741824,-133087,247430753
1024,false,280000,snappy,2,1024,128,8,-1,15,64,1,1073741824,-131435,248390240
16384,false,400000,lz4,2,1024,36,8,3,15,1,2,1073741824,-121692,249350124
1024,false,400000,lz4,2,2,64,1,-1,5,8,1,536870912,-128598,250311704
512,false,120000,lz4,1,8,64,8,5,11,1,2,536870912,-133014,251289636
1024,false,400000,snappy,2,1024,128,1,-1,15,8,1,1073741824,-131332,252249436
512,false,240000,snappy,1,0,36,64,9,14,128,2,1073741824,-131118,253209749
1024,false,120000,snappy,2,20,1,8,9,8,4,2,1073741824,-135836,254168184
131072,true,240000,lz4,16,64,1024,-1,6,12,64,1,1048576,-13047,255128283
8192,false,200000,zstd,2,128,1024,-1,2,9,32,16,268435456,-105687,256089414
8,false,200000,lz4,1,20,16,32,7,5,16,4,268435456,-121567,257050691
32,false,120000,zstd,1,8,32,1,2,9,1,4,1073741824,-128025,258023181
32768,false,400000,zstd,2,8,36,256,4,12,8,4,1073741824,-97761,258983955
512,false,120000,snappy,2,20,1,2,9,8,1,1,1073741824,-135709,259942301
8192,false,40000,snappy,8,64,8,128,7,5,8,2,268435456,-110829,260901168
128,false,200000,lz4,2,20,1,2,9,8,4,1,1073741824,-131545,261861719
1024,false,40000,zstd,4,1024,256,-1,5,15,16,16,268435456,-101572,262824004
32,false,360000,zstd,1,128,1024,256,3,7,1,1,1073741824,-128091,263793223
16,true,400000,zstd,1,16,64,1,7,13,64,32,1048576,-1638,264866363
512,false,400000,lz4,1,0,36,-1,7,15,128,1,1073741824,-130728,265826114
4,false,0,zstd,1,4,512,16,5,12,128,32,1073741824,-122582,266796874
512,false,400000,snappy,1,1024,4,256,5,7,128,32,1073741824,-128729,267757992
256,false,40000,snappy,16,512,2,128,0,7,16,1,1073741824,-118454,268718030
16384,false,40000,snappy,1,128,8,128,6,11,32,16,536870912,-124171,269677019
512,false,200000,snappy,2,1,32,8,-1,7,128,1,1073741824,-132553,270637925
1024,false,400000,snappy,1,16,4,-1,9,6,1,32,268435456,-130041,271597437
4,false,360000,snappy,1,32,512,-1,3,6,1,2,268435456,-122556,272558315
64,false,40000,snappy,32,0,8,1,5,14,8,2,134217728,-106761,273518557
512,false,280000,lz4,16,20,1024,1,3,5,64,16,1073741824,-109351,274479009
512,false,40000,zstd,4,32,4,1,10,5,1,2,268435456,-110252,275442030
512,false,400000,snappy,2,20,64,16,9,6,4,4,1073741824,-134888,276404324
1024,false,400000,snappy,1,512,16,256,5,9,1,2,268435456,-134708,277363307
1024,false,400000,snappy,1,512,16,256,5,7,128,32,268435456,-117865,278322628
16384,false,320000,zstd,128,2,2,2,9,15,16,2,134217728,-66397,279283729
32,false,240000,zstd,2,512,32,16,0,12,1,2,1073741824,-124454,280255311
512,false,40000,zstd,2,1024,4,256,7,7,8,16,1073741824,-127650,281218606
256,false,400000,snappy,2,512,1,-1,4,8,8,4,134217728,-120004,282178370
256,false,40000,snappy,1,512,16,16,8,15,1,2,134217728,-125170,283138618
512,false,40000,lz4,2,1,36,2,5,9,1,2,1073741824,-133867,284099154
256,false,0,zstd,2,32,8,128,7,12,2,2,268435456,-115949,285081210
8192,false,400000,snappy,1,32,32,4,3,14,1,32,1073741824,-131288,286042769
16384,false,120000,snappy,1,2,32,128,10,15,1,2,134217728,-110777,287007087
1024,false,400000,lz4,2,1,8,1,-1,5,1,1,1073741824,-132303,287966570
1024,false,240000,lz4,8,256,64,128,0,7,2,1,268435456,-114780,288928913
262144,false,360000,zstd,2,2,256,128,-1,15,8,1,268435456,-21623,289890654
1024,false,200000,lz4,2,20,1,8,9,9,4,1,1073741824,-131024,290850471
4096,false,400000,snappy,2,1,4,-1,-1,14,8,2,1073741824,-128915,291810393
512,false,160000,lz4,2,0,128,2,5,9,8,2,1073741824,-135858,292770137
1024,false,280000,snappy,2,8,16,32,10,15,1,1,268435456,-129071,293728551
64,false,0,snappy,16,32,64,-1,8,10,4,1,1073741824,-116094,294693348
2048,false,240000,lz4,1,20,16,64,1,13,1,32,67108864,-122304,295654069
256,false,0,zstd,2,1,4,256,0,15,8,16,1073741824,-130925,296620169
512,false,40000,snappy,2,1,32,32,-1,7,128,2,1073741824,-132146,297579550
1024,false,240000,lz4,8,512,128,1,4,5,1,4,134217728,-107255,298538409
4,false,120000,zstd,2,64,4,16,2,5,4,32,268435456,-110483,299507846
512,false,40000,zstd,2,1,32,8,-1,7,128,1,268435456,-118859,300476560
1024,false,400000,snappy,1,1024,128,1,-1,15,64,2,536870912,-133290,301438170
64,false,40000,snappy,4,64,36,64,10,6,128,32,33554432,-69094,302397417
1024,false,200000,snappy,2,128,64,256,0,10,1,8,134217728,-124917,303356585
1024,false,120000,snappy,1,1,512,1,7,5,1,2,268435456,-134122,304319353
524288,false,80000,zstd,1,512,32,1,2,14,8,4,134217728,-18231,305283907
32,true,360000,snappy,2,128,2,128,4,13,16,1,8192,-882,306328023
131072,false,0,lz4,1,1024,1,8,0,7,1,4,1073741824,-96315,307287378
128,true,80000,lz4,16,2,512,4,3,13,16,1,16384,-739,308317251
65536,false,360000,zstd,1,512,128,-1,2,5,2,1,268435456,-51869,309280313
512,false,360000,snappy,2,2,128,128,5,10,2,2,1073741824,-132859,310240093
512,false,120000,snappy,1,20,1,8,9,8,8,1,1073741824,-135483,311200201
128,false,0,zstd,1,32,64,2,9,9,4,4,134217728,-96826,312210900
512,false,160000,zstd,1,64,256,-1,0,15,2,4,1073741824,-132197,313173642
512,false,120000,snappy,2,2,1024,32,10,6,1,2,1073741824,-131796,314133247
4,false,360000,zstd,1,8,16,1,1,5,4,8,268435456,-111918,315102284
32768,false,240000,zstd,1,64,64,32,0,7,2,16,268435456,-71003,316061646
1024,false,280000,lz4,2,4,32,32,10,15,1,2,134217728,-121540,317021230
4,false,0,snappy,2,256,128,-1,4,13,2,4,536870912,-127148,317981945
4096,false,120000,snappy,1,256,1024,-1,7,14,2,2,268435456,-128141,318941880
1024,false,0,snappy,1,16,4,1,-1,15,2,16,268435456,-132794,319900895
32768,false,400000,snappy,1,4,16,-1,4,15,32,2,1073741824,-116233,320860211
64,false,400000,snappy,4,2,256,16,10,10,1,2,268435456,-115490,321819995
2048,false,0,lz4,256,2,16,8,4,15,2,1,536870912,-119386,322780213
256,false,40000,snappy,8,20,32,8,9,6,2,1,1073741824,-120135,323740980
