block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
8192,true,0,snappy,4,256,4,256,1,8,8,32,4,-39000,117466067
256,false,160000,snappy,64,1024,256,32,1,1,2,1,32768,-23260,118434198
16,false,200000,snappy,4,64,256,64,1,10,32,32,134217728,-95183,119394139
512,true,80000,lz4,32,16,256,4,3,9,2,16,2097152,-14728,120358299
131072,false,80000,zstd,256,256,64,16,10,8,1,4,8388608,-9713,121322095
131072,true,400000,snappy,32,32,4,32,6,7,2,32,1048576,-23962,122281126
64,false,0,lz4,16,8,128,16,3,8,8,2,262144,-6296,123265186
32,false,80000,lz4,1,1024,1,8,7,3,4,8,64,-24372,124233968
64,false,0,snappy,32,32,64,4,6,4,2,16,536870912,-98678,125193135
262144,false,240000,lz4,1,20,1024,128,9,2,8,16,1024,-27308,126160720
524288,false,80000,zstd,1,0,512,8,3,10,1,8,16384,-165,127442675
64,false,0,lz4,1,512,16,8,0,8,2,32,16777216,-82642,128403695
