block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
128,false,120000,zstd,2,8,36,256,1,8,16,4,4096,-1642,75461344
16,true,400000,zstd,32,128,32,64,-1,8,64,2,131072,-1849,76467609
128,false,0,zstd,1,128,1,4,-1,9,32,4,131072,-20792,77457795
2048,false,280000,lz4,4,20,64,16,6,13,4,16,131072,-46917,78424208
512,false,280000,lz4,128,32,128,2,8,12,32,2,268435456,-102217,79386817
1,false,0,lz4,8,4,32,32,-1,9,8,2,536870912,-96800,80346516
16,true,160000,lz4,32,20,512,64,-1,6,32,16,131072,-4362,81323113
8,true,320000,lz4,2,1024,8,32,7,9,4,8,128,-4922,82311469
32768,false,80000,lz4,32,128,4,1,10,10,4,16,1073741824,-94315,83269787
8,false,400000,zstd,128,20,256,32,0,12,32,1,32768,-11526,84293137
256,true,80000,snappy,128,128,1024,32,7,14,64,32,8,-5555,85272394
16,false,240000,lz4,1,256,2,256,4,5,128,4,536870912,-106197,86245298
8192,true,120000,snappy,8,8,8,16,7,14,16,32,32768,-17310,87212145
8,true,0,snappy,1,4,1,16,5,13,16,32,134217728,-8213,88175846
4,false,160000,lz4,64,1024,512,8,7,10,128,16,2048,-34576,89140369
262144,false,80000,lz4,128,20,256,64,2,10,128,8,128,-10112,90112124
512,true,160000,zstd,16,512,32,32,10,11,4,8,16,-5309,91088279
1,false,240000,zstd,2,4,1024,-1,7,7,64,32,32,-1648,92113150
8192,true,200000,lz4,2,64,16,256,7,13,4,4,128,-42809,93075578
64,true,320000,snappy,16,256,1024,2,2,6,32,32,1073741824,-10809,94035559
8,true,240000,snappy,128,512,1024,64,6,14,128,4,67108864,-8010,95013533
1,true,120000,lz4,8,256,4,16,3,8,2,8,524288,-5652,95982990
4,false,360000,snappy,16,1024,8,16,4,14,32,4,4194304,-103950,96942051
524288,false,360000,lz4,16,1,64,8,8,5,128,1,67108864,-48318,97896697
128,true,200000,zstd,8,2,256,128,1,8,4,2,1024,-291,99028292
8192,false,240000,zstd,1,64,64,1,7,15,32,2,536870912,-147812,99983998
256,true,240000,snappy,256,0,2,256,0,15,4,4,134217728,-14187,100942600
32768,true,40000,zstd,128,16,32,256,-1,10,16,8,8192,-13088,101917491
4096,true,200000,lz4,256,8,512,8,8,15,4,16,8,-23913,102887309
2048,false,240000,zstd,8,2,256,2,3,15,32,1,16,-886,103909588
128,true,120000,lz4,128,0,2,8,-1,6,2,1,67108864,-5619,104881400
65536,false,320000,snappy,2,1,128,256,-1,13,4,2,1073741824,-140086,105835318
256,false,360000,zstd,1,512,256,16,9,5,64,32,131072,-47984,106801966
2048,false,120000,snappy,8,128,36,16,3,15,1,32,32768,-28976,107767929
32,false,120000,zstd,2,0,1024,128,9,12,1,16,268435456,-66405,108748127
16,true,160000,lz4,4,0,4,64,4,8,1,4,524288,-1506,109748028
1,false,400000,zstd,2,4,1,8,10,12,2,32,16,-44,112025466
524288,false,0,snappy,8,16,4,8,3,7,8,32,128,-16156,112989822
4096,true,280000,lz4,128,8,8,128,0,8,1,8,128,-14150,113958500
32,false,80000,lz4,64,16,32,32,0,11,64,32,256,-45218,114926716
1024,true,40000,zstd,16,4,2,4,8,11,1,2,1,-786,115955401
4096,true,400000,zstd,64,0,4,-1,-1,6,128,2,1048576,-24279,116912077
32,false,400000,snappy,4,16,2,256,9,13,16,4,262144,-39994,117878458
16,false,120000,lz4,4,128,1024,128,3,5,64,1,64,-23737,118845628
4,false,80000,zstd,32,64,1,16,8,6,4,8,32768,-15093,119843008
16,true,160000,lz4,1,1,1,16,3,11,2,16,134217728,-6406,120804782
524288,true,200000,lz4,8,1,2,8,10,6,32,1,2048,-2321,121789825
2048,false,40000,snappy,2,64,256,16,6,14,4,16,1024,-47053,122753975
8,false,400000,snappy,2,20,32,64,2,7,64,1,65536,-7673,123735500
32,true,320000,lz4,16,2,64,1,3,15,1,1,128,-862,124764374
32768,true,240000,zstd,4,20,16,8,6,7,2,16,131072,-27361,125731013
256,true,360000,lz4,16,8,128,128,7,8,8,2,4194304,-8255,126691087
1024,true,160000,zstd,2,20,32,4,7,6,16,16,16,-9186,127660555
32,true,160000,snappy,4,32,16,8,4,10,16,16,4,-3671,128638851
8192,false,360000,snappy,1,64,256,16,-1,13,1,2,536870912,-150367,129598680
