block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
32,false,240000,zstd,1,64,64,2,1,14,1,2,268435456,-99690,135531327
256,false,280000,snappy,64,0,16,8,0,5,4,32,67108864,-106325,136493935
256,false,160000,lz4,128,4,512,1,10,0,4,16,67108864,-105571,137453811
1024,false,40000,lz4,2,2,512,8,9,2,1,32,67108864,-85708,138413196
4,false,80000,snappy,2,256,512,128,1,9,2,1,67108864,-97708,139374086
1,false,40000,zstd,1,20,32,2,1,0,128,1,536870912,-102279,140417187
2048,false,320000,zstd,1,0,1,16,-1,13,128,32,268435456,-96012,141379855
64,false,40000,lz4,8,512,256,2,10,1,8,16,33554432,-94981,142341071
256,false,400000,lz4,128,256,8,2,3,3,4,16,134217728,-104564,143300247
1,false,80000,snappy,8,8,32,1,2,12,128,2,67108864,-103359,144262370
16384,false,0,snappy,1,32,1024,16,5,8,2,1,67108864,-103016,145222049
4,false,0,snappy,16,0,32,128,9,0,128,4,134217728,-103019,146184576
1,false,400000,snappy,128,0,1024,16,10,9,128,4,268435456,-99843,147149520
4,false,200000,lz4,4,0,128,2,2,15,128,2,33554432,-72130,148111321
1,false,80000,zstd,1,64,128,64,8,15,1,2,1073741824,-95782,149146982
512,false,120000,zstd,1,256,1,2,6,1,2,2,536870912,-100049,150126987
512,false,120000,lz4,64,16,512,16,1,10,4,8,67108864,-103524,151087243
4096,true,40000,zstd,1,20,8,8,10,10,128,2,8388608,-31168,152045608
1,false,400000,zstd,1,4,64,-1,6,0,16,32,134217728,-86157,153015890
1,false,240000,zstd,1,64,512,64,9,0,4,8,1073741824,-93388,154112332
256,false,280000,lz4,64,0,1,8,4,2,4,32,67108864,-104660,155073372
8192,false,120000,snappy,16,4,64,-1,0,0,128,2,134217728,-101511,156033454
8,false,40000,snappy,16,0,36,1,8,2,16,2,67108864,-104022,156994084
4,false,320000,zstd,2,8,36,16,6,3,128,2,134217728,-105932,157979469
4096,false,200000,zstd,128,20,2,32,8,1,128,1,1073741824,-91488,158941226
8,false,360000,lz4,4,32,256,8,2,7,2,16,32,-16836,159914413
8,false,280000,zstd,1,4,32,256,1,10,16,2,134217728,-80465,160900120
1,false,320000,zstd,2,8,4,2,3,13,128,2,134217728,-105612,161883854
16,false,40000,snappy,256,64,36,128,5,15,4,16,67108864,-104598,162844340
2048,false,200000,lz4,2,32,128,2,1,9,2,1,134217728,-105348,163803358
128,false,40000,snappy,2,2,8,16,10,9,128,4,33554432,-74944,164767700
256,false,320000,lz4,64,1,256,8,7,5,4,2,33554432,-99073,165727173
128,false,240000,lz4,64,512,512,32,1,0,4,16,33554432,-100498,166688271
256,false,320000,lz4,256,16,512,32,9,0,4,16,67108864,-104508,167649220
128,false,160000,snappy,4,2,36,1,0,0,4,32,134217728,-100242,168615903
8,false,160000,zstd,256,16,64,64,5,13,128,1,134217728,-103082,169600939
4,false,160000,lz4,2,20,512,1,3,8,1,2,67108864,-95799,170563024
4,false,160000,zstd,2,2,256,64,5,4,128,2,134217728,-57617,171561593
1,false,120000,zstd,1,32,1024,1,2,11,128,16,134217728,-98358,172534769
2048,false,0,zstd,32,4,512,8,4,8,32,2,128,-4168,173503778
256,false,360000,snappy,16,1,4,-1,10,9,4,32,67108864,-106961,174464541
2048,false,240000,lz4,4,8,64,256,2,6,2,2,134217728,-102308,175423494
1024,false,240000,zstd,2,8,16,1,1,2,2,2,134217728,-102919,176387036
16384,false,160000,snappy,2,16,4,1,6,6,64,16,268435456,-97118,177347493
256,false,320000,snappy,4,0,64,64,5,13,4,8,67108864,-105910,178308108
1,false,240000,zstd,64,8,2,4,0,9,64,2,536870912,-98730,179325251
8,false,280000,zstd,32,8,32,2,10,3,128,2,134217728,-104766,180314677
32,false,40000,lz4,64,0,8,1,10,9,128,4,134217728,-103344,181277615
512,false,40000,lz4,2,64,4,2,8,15,1,2,536870912,-98403,182237405
1,false,160000,lz4,64,128,128,256,4,1,4,16,67108864,-102466,183206693
8,false,280000,zstd,8,256,64,-1,4,11,1,2,33554432,-75013,184178880
4,false,360000,zstd,16,20,4,-1,7,10,128,4,134217728,-104541,185205056
256,false,320000,lz4,64,8,128,2,-1,14,4,32,67108864,-104364,186164646
4,false,0,lz4,16,64,64,4,0,3,2,1,134217728,-100410,187127866
2048,false,360000,lz4,4,32,2,-1,-1,15,2,32,33554432,-103016,188087276
512,false,400000,zstd,2,16,1024,4,3,9,128,2,536870912,-99505,189050939
65536,false,280000,zstd,2,256,256,1,9,2,64,4,134217728,-79301,190011349
256,false,360000,snappy,8,1,4,-1,10,4,4,32,67108864,-106458,190970806
8192,false,360000,lz4,4,4,512,16,4,6,4,32,33554432,-97890,191929087
1024,false,400000,zstd,8,16,4,1,7,13,32,2,134217728,-103264,192889920
32,false,280000,zstd,8,8,16,2,3,7,32,2,134217728,-103676,193885780
1,false,320000,zstd,2,8,256,8,2,9,64,2,134217728,-105477,194870836
4,false,320000,zstd,16,8,4,64,6,8,32,2,134217728,-106298,195866112
1,false,280000,zstd,256,32,512,-1,5,2,32,2,134217728,-105322,196854249
1,false,280000,zstd,256,64,16,32,9,9,64,1,134217728,-102512,197834926
1024,false,120000,zstd,128,20,2,1,8,4,32,16,2097152,-73764,198794726
128,false,160000,zstd,16,16,4,128,5,2,128,2,134217728,-105464,199780674
4,false,400000,zstd,16,8,36,256,6,8,128,2,134217728,-106187,200778945
8192,false,320000,lz4,1,64,36,64,3,3,1,16,536870912,-97872,201739425
