block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
1,false,400000,lz4,8,16,36,256,7,10,8,4,32,-34060,30223330
32768,false,40000,lz4,2,512,8,4,6,5,8,1,256,-50944,31189951
32768,false,80000,lz4,16,32,64,-1,2,6,1,1,536870912,-103672,32147289
1024,false,80000,lz4,16,64,8,16,7,6,16,2,268435456,-119069,33108182
16384,false,320000,lz4,4,256,16,256,6,8,1,4,4096,-61423,34074989
128,false,320000,lz4,4,8,2,64,4,0,8,4,32,-14239,35056973
256,false,400000,lz4,16,2,128,1,7,1,64,16,16,-60853,36030847
2048,false,320000,lz4,128,1024,16,2,4,7,1,1,134217728,-113260,36988166
4,false,80000,lz4,2,4,128,4,11,9,2,4,262144,-6209,37966009
2048,false,40000,lz4,4,512,8,2,11,1,64,32,1048576,-82978,38923918
32768,false,320000,lz4,2,1,32,8,2,5,1,8,128,-3924,39910416
131072,false,400000,lz4,1,16,64,128,6,6,2,16,8,-24924,40878175
4096,false,120000,lz4,16,2,64,64,0,3,4,32,262144,-74658,41839521
32768,false,120000,snappy,8,1024,32,32,1,7,64,2,1048576,-41233,42798172
262144,false,240000,snappy,4,20,32,32,5,3,8,1,1073741824,-39023,43756828
4,false,400000,snappy,64,2,256,8,7,3,128,1,64,-21498,44733859
1,false,40000,snappy,256,64,16,16,1,0,32,2,512,-8567,45702400
4,false,80000,snappy,8,2,256,32,0,8,8,32,32768,-28823,46680967
2048,false,160000,snappy,256,256,1024,256,10,7,128,4,268435456,-118870,47641545
16,false,240000,snappy,8,1,8,4,4,7,128,1,2048,-5166,48616844
32768,false,320000,snappy,16,512,2,4,7,3,16,8,131072,-29400,49579302
8,false,0,snappy,256,1024,1024,1,1,1,8,16,1073741824,-124018,50537807
2048,false,0,snappy,4,256,128,-1,1,5,4,8,256,-21843,51506834
524288,false,0,snappy,16,0,8,256,9,5,16,2,2048,-13536,52478257
512,false,320000,snappy,128,20,512,128,11,9,16,16,16777216,-59052,53438112
65536,false,40000,snappy,256,32,1024,4,10,10,128,32,2097152,-5505,54404030
16384,false,280000,snappy,32,1,256,1,6,9,8,2,1,-49665,55372923
4,false,120000,snappy,128,4,512,128,9,2,4,32,1024,-14935,56344282
8,false,400000,snappy,128,128,1024,-1,8,3,2,4,16,-13129,57317899
8192,false,280000,snappy,32,1,4,2,10,10,16,2,4194304,-22441,58283649
1024,false,400000,snappy,32,0,128,64,3,8,2,16,256,-29589,59253514
4,false,400000,snappy,1,16,512,8,1,4,32,1,524288,-46786,60213439
32768,false,40000,snappy,64,32,128,16,1,6,4,32,1073741824,-103227,61171020
262144,false,120000,snappy,4,20,64,16,4,5,64,1,4096,-9855,62142346
128,true,120000,zstd,128,0,1,-1,10,5,64,32,4096,-282,63237306
262144,true,200000,zstd,1,512,256,4,4,7,32,1,4,-4130,64216366
256,true,240000,zstd,128,256,4,4,4,2,128,16,1024,-426,65293510
256,true,360000,zstd,16,1,2,256,7,1,16,16,131072,-434,66464060
64,true,40000,zstd,16,4,1,-1,2,4,4,2,1,-281,67562632
8192,true,40000,zstd,128,256,8,64,2,7,16,4,1073741824,-11278,68523793
2048,true,80000,zstd,16,1,8,4,10,5,32,8,8192,-2788,69511306
2048,true,40000,zstd,256,512,1024,2,1,10,4,1,16,-2202,70510621
131072,true,160000,zstd,8,4,256,32,8,1,32,2,536870912,-7818,71474108
1024,true,280000,zstd,1,128,32,8,5,4,4,32,32,-1429,72481743
262144,true,160000,zstd,8,0,1,128,2,5,4,2,2097152,-5377,73454047
524288,true,200000,zstd,2,512,36,32,0,0,32,1,8,-3311,74433929
8192,true,160000,zstd,1,20,512,64,8,4,128,8,32768,-10549,75405802
131072,true,360000,zstd,1,8,1024,-1,7,7,4,4,67108864,-27555,76365284
1024,true,40000,zstd,2,512,8,-1,1,1,1,1,512,-1500,77366922
128,true,0,zstd,16,8,256,128,2,9,64,4,8388608,-388,78422008
8,true,120000,zstd,64,128,512,1,5,8,2,2,536870912,-411,79423994
4,true,0,zstd,2,64,32,4,3,2,32,4,524288,-285,80501779
65536,true,200000,zstd,8,128,64,1,11,6,2,2,33554432,-7847,81465314
16,true,160000,zstd,4,2,32,2,8,9,128,2,64,-275,82586996
1,true,360000,zstd,4,128,8,1,0,2,2,16,16777216,-1903,83731803
512,true,320000,lz4,64,256,1,16,2,0,1,32,16,-2014,84723625
32,true,240000,lz4,64,0,36,2,8,6,16,4,1024,-701,85746285
1,true,200000,lz4,128,20,16,256,8,6,64,8,1048576,-2065,86740166
256,true,80000,lz4,1,256,64,128,1,6,32,4,65536,-1172,87759314
524288,true,360000,lz4,8,20,64,16,10,10,16,32,134217728,-7792,88723307
8192,true,200000,lz4,256,8,8,1,10,1,32,1,16384,-6423,89701115
16,true,240000,lz4,64,8,1024,32,0,8,128,8,134217728,-1157,90698155
4096,true,280000,lz4,2,1024,1024,16,4,5,4,2,1,-21710,91667693
256,true,280000,lz4,16,64,1,256,3,5,1,1,512,-1129,92670556
256,true,0,lz4,8,4,4,32,9,4,128,8,268435456,-2087,93647459
512,true,320000,lz4,64,0,4,1,11,10,8,4,33554432,-4087,94619128
65536,true,400000,lz4,32,1,4,-1,10,0,8,32,128,-16070,95590394
65536,true,160000,lz4,64,20,1,64,4,1,128,16,8388608,-7823,96553127
1024,true,360000,lz4,16,4,36,8,7,8,2,2,32,-3682,97536725
8192,true,160000,lz4,2,20,1,16,6,4,64,2,8388608,-55849,98494193
32,true,360000,lz4,256,16,1,1,5,9,32,4,524288,-1805,99483676
128,true,120000,lz4,32,1024,256,16,3,2,16,1,2097152,-1412,100507666
128,true,280000,lz4,1,32,128,-1,3,10,8,32,65536,-589,101546850
8,true,0,lz4,1,4,4,16,0,7,128,16,1024,-612,102614908
8,true,80000,lz4,4,1024,64,2,11,8,128,32,4,-706,103630758
16,true,80000,lz4,128,4,1,128,11,9,1,4,536870912,-1171,104627273
524288,true,320000,snappy,64,512,32,2,5,2,16,16,134217728,-7292,105590905
32768,true,160000,snappy,2,16,1,8,10,10,64,16,4096,-48768,106558484
16,true,160000,snappy,32,1,2,16,5,0,4,32,2048,-587,107599372
64,true,360000,snappy,128,64,36,8,6,3,2,8,524288,-1527,108589641
4096,true,320000,snappy,32,16,256,2,6,2,128,16,262144,-13100,109557408
1024,true,80000,snappy,256,2,32,64,8,3,8,8,1,-3459,110534607
64,true,320000,snappy,32,128,512,1,0,0,2,8,131072,-824,111530314
262144,true,360000,snappy,256,8,36,32,11,7,4,8,16777216,-5500,112497107
128,true,280000,snappy,1,0,16,1,9,2,1,1,33554432,-1462,113567224
524288,true,200000,snappy,32,64,128,-1,10,8,64,16,8388608,-2448,114544151
512,true,120000,snappy,256,8,16,-1,0,2,32,16,2097152,-5831,115510830
16,true,240000,snappy,4,32,128,256,0,8,16,32,256,-593,116547660
8192,true,160000,snappy,128,512,36,64,9,1,64,32,134217728,-11470,117509341
8192,true,280000,snappy,1,16,512,8,8,7,1,2,32768,-28156,118476584
128,true,280000,snappy,64,20,32,128,9,3,4,4,536870912,-924,119469763
262144,true,240000,snappy,2,8,16,8,2,10,2,8,67108864,-30614,120428813
512,true,80000,snappy,64,1024,2,256,3,3,16,8,524288,-2376,121414832
1024,true,320000,snappy,64,0,1,128,9,2,2,32,4194304,-7830,122379005
131072,true,0,snappy,16,256,4,2,5,5,2,16,4096,-16815,123356019
16384,true,360000,snappy,4,256,512,256,7,1,1,1,131072,-42957,124318222
32,true,0,snappy,2,128,1024,64,4,7,16,32,67108864,-1413,125386833
64,false,360000,zstd,16,0,128,128,9,9,8,4,16384,-8909,126382604
131072,false,40000,lz4,4,2,4,128,7,10,2,1,1024,-7127,127354134
65536,false,240000,snappy,1,1024,2,128,2,6,32,1,8,-29746,128321395
8192,false,0,snappy,4,20,36,-1,-1,10,2,1,33554432,-119871,129280414
