block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
4096,false,400000,snappy,2,64,8,256,2,8,1,2,1073741824,-129843,247336368
128,false,400000,snappy,2,128,4,4,5,6,64,16,1073741824,-129094,248297851
524288,false,40000,lz4,2,4,128,-1,0,14,64,16,268435456,-51219,249258310
64,false,80000,lz4,1,20,1024,1,1,13,1,1,268435456,-119105,250219314
1,false,120000,zstd,1,20,128,128,9,12,128,32,1073741824,-122217,251189903
512,false,200000,lz4,2,16,1024,4,2,6,8,2,1073741824,-128418,252151151
1024,false,280000,snappy,2,8,64,4,5,5,8,2,1073741824,-129397,253111192
65536,false,200000,lz4,1,64,2,64,1,7,32,32,536870912,-105421,254073420
512,false,40000,lz4,1,32,64,-1,0,8,8,1,1073741824,-131823,255034207
32,false,0,lz4,2,128,32,16,0,7,1,32,268435456,-115033,255995784
512,false,40000,lz4,2,16,64,2,3,5,2,32,1073741824,-132677,256956866
8192,false,200000,snappy,2,8,36,4,5,5,128,2,1073741824,-125602,257921167
1024,false,0,lz4,1,128,4,16,6,9,8,16,1073741824,-126359,258882184
4,false,40000,lz4,1,32,36,-1,6,7,64,32,1073741824,-126711,259844802
16,false,360000,lz4,32,0,1,64,5,8,1,4,1073741824,-112070,260805941
1024,false,160000,zstd,1,16,4,256,1,15,2,2,1073741824,-121001,261769320
1,false,0,lz4,1,1,32,32,-1,10,128,8,1073741824,-123704,262731749
8192,false,0,zstd,2,32,256,1,6,7,4,32,1073741824,-113248,263694207
1,false,120000,lz4,2,16,1024,8,9,9,4,2,1073741824,-125491,264656395
4096,false,200000,snappy,2,8,64,4,6,5,128,2,1073741824,-125796,265616635
1,false,120000,snappy,2,16,1024,8,10,9,1,8,1073741824,-126980,266578221
4096,false,160000,zstd,2,0,16,-1,7,15,1,16,268435456,-98168,267539632
512,false,320000,lz4,2,512,32,1,-1,6,8,32,536870912,-120888,268504030
512,false,280000,lz4,2,16,1024,1,2,6,4,2,1073741824,-128590,269464318
512,false,200000,lz4,2,16,512,1,2,6,2,2,1073741824,-132896,270424322
4096,false,80000,lz4,1,8,1024,1,1,13,1,1,1073741824,-127266,271383987
131072,true,280000,lz4,8,8,36,8,7,13,8,8,16777216,-21026,272342986
16384,false,0,zstd,2,4,64,16,-1,14,64,2,1073741824,-105012,273329889
16,false,120000,snappy,256,1,1,64,5,15,128,1,4,-10490,274304494
4,false,120000,zstd,8,2,1024,-1,4,15,4,8,536870912,-105319,275274734
256,false,120000,lz4,2,16,1024,4,2,6,2,2,1073741824,-127994,276235589
1024,false,80000,lz4,1,8,1024,1,1,13,1,4,1073741824,-129449,277196036
512,false,240000,snappy,2,8,64,4,3,6,64,1,1073741824,-129370,278156866
512,false,200000,snappy,2,8,64,4,5,5,128,2,1073741824,-126480,279117680
32768,false,80000,snappy,1,2,512,-1,10,11,128,2,536870912,-107887,280079796
1024,false,0,snappy,8,8,1,-1,2,11,1,1,536870912,-119059,281040306
128,false,360000,snappy,2,128,256,32,2,5,128,4,1073741824,-125824,282001875
1,false,80000,snappy,64,4,1,256,0,14,32,2,268435456,-111952,282962911
1,false,80000,lz4,16,128,512,4,10,6,8,1,1073741824,-113883,283924545
512,false,0,zstd,128,2,2,-1,10,7,2,8,536870912,-115193,284888955
1,false,120000,lz4,2,16,1024,16,9,9,1,16,1073741824,-127287,285850720
2048,false,200000,lz4,2,16,1024,4,2,8,16,1,1073741824,-127695,286815874
512,false,360000,snappy,2,128,256,32,2,5,128,2,1073741824,-127074,287777182
256,false,200000,lz4,2,16,4,1,8,6,16,32,1073741824,-125254,288738087
16,false,160000,lz4,2,128,32,1,10,13,128,1,536870912,-124809,289699491
32768,false,200000,zstd,8,2,512,8,1,8,1,16,1073741824,-72534,290660154
1024,false,200000,lz4,2,64,1,256,10,5,128,2,1073741824,-128879,291623606
1024,false,280000,snappy,2,128,1,256,10,5,128,8,1073741824,-128059,292584512
1,false,80000,zstd,2,16,1024,8,10,9,2,8,1073741824,-125251,293555164
1024,false,200000,lz4,2,512,256,64,5,6,4,2,1073741824,-127706,294518300
1,true,240000,snappy,2,4,128,64,7,7,2,32,134217728,-2040,295520486
2048,false,400000,snappy,2,128,256,32,2,5,128,4,1073741824,-125681,296481449
