block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
2048,false,240000,snappy,1,4,16,-1,1,14,64,1,33554432,-109245,194133974
64,false,120000,lz4,4,64,1,64,1,9,64,8,67108864,-148591,195091994
1024,true,360000,lz4,64,64,36,32,0,15,8,8,1073741824,-71718,196051982
1024,false,400000,zstd,8,20,36,4,3,8,16,8,67108864,-147987,197011863
8192,false,40000,snappy,16,20,2,128,7,6,8,4,67108864,-150375,197968938
2048,false,40000,snappy,16,32,2,-1,3,10,8,8,67108864,-151289,198926551
2048,false,240000,snappy,1,4,2,-1,3,12,4,4,33554432,-155778,199882424
2048,false,280000,snappy,1,2,2,256,10,15,64,4,67108864,-154476,200838998
1024,false,0,snappy,256,128,2,32,3,6,4,4,33554432,-147560,201795209
512,false,0,lz4,16,128,1,2,9,5,8,8,67108864,-147053,202752435
131072,true,80000,zstd,32,1024,64,1,1,10,64,4,16384,-3783,203736912
16384,false,160000,zstd,2,4,128,64,4,11,1,8,536870912,-134894,204695510
262144,false,320000,zstd,1,1024,32,4,0,5,32,32,67108864,-91645,205652642
128,false,120000,snappy,4,1024,1,8,9,13,2,8,268435456,-149295,206610258
2048,false,240000,snappy,1,4,8,256,1,14,16,4,33554432,-153856,207566640
32768,false,120000,snappy,16,1024,36,4,3,14,1,8,268435456,-134226,208522934
2048,false,240000,zstd,32,1024,4,1,0,15,8,16,33554432,-124442,209484093
1,false,120000,snappy,32,1024,2,2,9,11,16,1,67108864,-133908,210442018
262144,true,160000,zstd,16,4,1024,2,5,8,2,16,8,-1673,211434402
256,false,0,lz4,1,4,2,128,10,9,4,8,67108864,-150597,212394186
2048,false,240000,lz4,1,8,1,16,0,9,8,4,33554432,-156493,213352227
64,false,200000,lz4,32,512,2,-1,3,12,4,8,134217728,-151372,214314591
64,false,40000,zstd,8,512,64,16,0,13,16,8,134217728,-147742,215377783
8,false,80000,lz4,4,512,1,1,2,7,2,8,268435456,-147356,216336461
131072,false,240000,snappy,32,1,1,1,2,10,1,2,134217728,-98341,217292476
2048,false,240000,snappy,256,4,2,8,2,10,4,8,8388608,-114047,218251324
64,false,160000,snappy,1,1024,2,2,-1,14,2,4,536870912,-143931,219214044
2048,false,0,snappy,1,1024,8,-1,7,10,128,4,33554432,-159097,220170516
131072,false,160000,snappy,1,20,16,-1,8,9,64,4,33554432,-120044,221126447
2048,false,40000,snappy,1,128,1,32,5,10,2,1,8388608,-136819,222082901
64,false,160000,snappy,2,8,1,8,6,6,64,4,67108864,-150506,223045983
4096,false,0,snappy,1,20,16,-1,4,8,64,4,33554432,-157664,224003070
32768,false,160000,zstd,32,512,1024,1,8,8,64,2,8388608,-42423,224958766
32768,false,200000,snappy,1,1024,8,-1,5,10,128,8,16777216,-142400,225915126
1024,false,160000,zstd,2,1024,16,128,2,13,32,4,67108864,-152539,226877175
256,false,40000,lz4,16,20,1,32,9,12,32,8,134217728,-148030,227834619
16,false,80000,zstd,16,1024,4,2,9,10,64,16,134217728,-143652,228807816
512,false,40000,snappy,16,16,1,-1,5,13,64,2,67108864,-153865,229766801
16384,false,160000,snappy,16,8,16,-1,10,9,16,2,67108864,-138814,230723565
1024,false,360000,zstd,8,1024,1024,2,-1,13,32,4,134217728,-148606,231681928
131072,false,360000,zstd,16,512,36,4,1,10,8,4,67108864,-71282,232643555
1024,false,120000,zstd,2,1024,16,32,1,9,128,2,67108864,-148460,233603519
512,false,360000,zstd,16,256,16,64,2,13,64,32,536870912,-141606,234565126
2048,false,0,snappy,1,32,8,-1,4,9,128,4,33554432,-157375,235524202
1,true,160000,zstd,32,0,256,2,5,15,64,16,8,-1765,236522681
8,true,120000,zstd,8,2,16,-1,10,13,2,1,16,-152,237867157
131072,false,400000,lz4,256,64,36,4,9,14,64,4,64,-9795,238838531
512,true,320000,snappy,128,4,512,64,2,5,128,2,1048576,-12688,239797220
4096,false,280000,snappy,1,2,1,16,4,9,64,4,33554432,-157752,240752959
1024,false,0,zstd,2,1024,512,32,2,11,32,8,67108864,-149302,241713244
32768,false,40000,snappy,16,256,4,128,9,8,64,2,33554432,-111746,242671172
1,false,40000,snappy,32,512,1,-1,1,12,2,1,1073741824,-137065,243628702
4096,false,120000,snappy,1,4,2,32,4,9,64,4,33554432,-156883,244584707
2048,false,160000,snappy,1,8,8,-1,0,10,128,2,8388608,-106332,245540335
256,false,40000,snappy,32,512,1024,-1,4,5,16,2,134217728,-151886,246499632
256,false,40000,lz4,4,1024,36,-1,3,8,8,4,67108864,-152966,247456665
2048,false,160000,snappy,1,4,16,-1,0,10,64,2,67108864,-157526,248412516
4096,false,40000,snappy,16,512,16,-1,1,8,8,4,16777216,-140798,249368433
64,false,40000,zstd,16,1024,2,-1,0,10,32,16,134217728,-145019,250344195
4,false,40000,zstd,16,1024,32,128,0,8,16,8,67108864,-128029,251345890
2048,false,400000,zstd,16,4,4,-1,7,13,4,2,268435456,-146534,252305829
1024,false,320000,lz4,4,16,1,32,4,7,64,8,33554432,-149512,253262244
16,false,200000,lz4,256,2,4,128,3,9,64,1,1073741824,-138399,254220889
1024,false,240000,zstd,8,2,64,16,6,13,32,4,268435456,-148091,255191413
8,false,80000,zstd,8,1024,16,64,2,10,128,8,268435456,-147877,256158389
512,false,400000,zstd,2,1024,16,-1,10,11,64,8,67108864,-149041,257122224
4096,false,160000,zstd,2,1024,1,2,6,5,2,8,16777216,-109992,258078877
8192,false,0,zstd,8,1024,2,128,-1,9,32,8,67108864,-138744,259035527
2048,false,240000,snappy,2,4,2,-1,1,10,8,2,33554432,-154105,259991168
256,false,40000,lz4,16,4,2,-1,8,9,2,2,1073741824,-137741,260948460
16384,false,80000,lz4,1,2,1,64,1,9,4,16,16777216,-118278,261904618
64,false,200000,zstd,4,1024,8,16,7,10,16,4,536870912,-144778,262882679
8192,false,0,snappy,1,1024,8,-1,7,10,128,4,33554432,-156391,263840272
64,false,160000,snappy,32,128,1,2,9,13,2,16,134217728,-142918,264802061
1024,false,0,snappy,16,20,128,128,0,13,32,2,67108864,-151261,265759486
4096,false,240000,snappy,1,4,8,-1,1,10,64,2,33554432,-154262,266715787
512,true,360000,lz4,256,64,4,64,2,13,32,32,33554432,-39955,267672494
524288,true,120000,lz4,32,2,36,8,10,11,32,16,2048,-15757,268638714
2048,false,160000,snappy,1,2,8,1,1,10,64,4,33554432,-158592,269594512
2048,false,160000,snappy,1,1024,8,-1,8,10,128,4,33554432,-159567,270550872
4096,false,0,zstd,256,512,36,1,8,8,2,32,268435456,-136901,271507689
1024,false,200000,lz4,32,512,128,4,2,10,1,16,67108864,-142357,272464348
8,false,160000,lz4,32,64,512,-1,1,12,1,2,268435456,-146539,273422133
2048,false,320000,snappy,1,4,2,-1,2,10,4,16,33554432,-158700,274377960
8,false,160000,lz4,16,8,1,-1,3,6,32,8,67108864,-147673,275336289
2048,false,360000,snappy,1,32,8,4,10,10,64,16,33554432,-144967,276292283
2048,false,200000,snappy,1,4,1,256,8,11,8,4,33554432,-158910,277248437
256,false,40000,snappy,64,8,1024,256,7,13,8,4,33554432,-150798,278204953
2048,false,240000,snappy,1,4,1,-1,2,10,4,16,33554432,-158261,279162448
256,false,0,lz4,8,256,1024,-1,1,8,128,2,67108864,-147870,280120725
4,false,320000,lz4,4,8,8,16,10,8,2,4,67108864,-120656,281078780
2048,false,160000,zstd,1,8,1024,1,8,12,64,2,67108864,-141023,282037383
8,false,0,snappy,32,512,36,1,9,6,8,4,134217728,-149663,282999115
1024,false,0,lz4,16,4,36,2,1,5,2,16,67108864,-140831,283955487
32768,false,40000,snappy,2,512,32,8,4,10,128,2,4,-58219,284921986
1,false,200000,zstd,8,1024,64,8,0,13,8,4,134217728,-119587,285946621
2048,false,160000,snappy,1,4,8,-1,1,10,64,16,33554432,-144019,286903167
32768,false,40000,zstd,4,1024,16,16,3,5,32,2,536870912,-129141,287860259
2048,false,0,snappy,2,2,64,128,9,15,8,4,33554432,-124720,288816513
2048,false,200000,snappy,1,2,1,16,8,11,4,16,33554432,-154967,289775249
256,true,360000,snappy,64,512,1,-1,4,6,4,4,16777216,-6665,290744288
8,false,40000,zstd,8,512,36,256,9,10,128,8,16777216,-117433,291731115
16,false,160000,lz4,2,128,1,8,10,5,8,1,67108864,-136913,292690077
32768,false,320000,zstd,128,1024,64,128,1,14,16,8,67108864,-122810,293646994
2048,false,160000,zstd,1,1024,16,1,8,10,16,2,33554432,-128445,294605121
2048,false,160000,snappy,4,256,1,1,9,15,2,4,268435456,-147482,295562004
512,false,40000,lz4,64,128,36,2,8,10,8,2,67108864,-149861,296522155
4,true,120000,zstd,32,64,4,64,4,10,1,16,16384,-1766,297538073
65536,false,80000,snappy,64,32,36,8,0,8,8,1,4,-15446,298507313
512,false,40000,lz4,32,256,1,-1,8,11,128,8,16777216,-145509,299463369
8192,true,0,lz4,4,20,512,4,3,15,128,16,1073741824,-93161,300424747
128,false,120000,lz4,2,32,2,4,9,10,32,2,67108864,-142496,301384355
2048,false,160000,snappy,1,1024,8,1,8,10,64,4,33554432,-159637,302341100
256,false,40000,snappy,16,1024,8,1,7,9,128,2,67108864,-151693,303297828
64,false,400000,snappy,32,64,8,1,3,15,4,1,268435456,-144792,304258519
2048,false,0,lz4,1,4,512,256,6,8,8,4,16777216,-152396,305215881
16,false,0,zstd,4,2,4,1,7,9,32,16,67108864,-114232,306220563
512,false,80000,snappy,128,1024,2,128,8,13,64,4,33554432,-150869,307177392
4096,false,360000,snappy,1,8,4,8,4,6,4,4,67108864,-157279,308133306
8192,true,400000,snappy,128,8,256,16,4,13,128,1,16,-18236,309101439
16,false,0,lz4,32,64,8,16,0,13,2,8,67108864,-129234,310059788
32768,true,0,lz4,1,1024,8,256,2,15,32,16,256,-59314,311026574
1024,false,400000,zstd,1,1024,16,256,0,14,8,8,67108864,-129344,311985400
1024,false,200000,zstd,1,1024,32,1,8,10,32,4,67108864,-152369,312947678
1024,false,120000,zstd,1,1024,128,16,1,12,16,4,67108864,-152910,313906684
8,false,200000,lz4,32,1024,2,1,2,6,32,8,268435456,-145248,314872941
16384,false,160000,zstd,4,20,16,4,2,8,128,1,268435456,-122117,315831308
8192,false,200000,snappy,1,4,1,256,8,11,8,4,67108864,-154665,316787316
128,false,360000,snappy,1,4,1,4,10,5,8,4,33554432,-114739,317747626
32768,false,320000,lz4,1,32,36,1,3,11,4,2,16777216,-125262,318703990
64,false,400000,snappy,16,256,2,128,8,9,4,4,33554432,-143360,319661971
8192,false,80000,snappy,1,128,1,64,7,7,2,2,67108864,-150936,320618432
1024,false,120000,zstd,1,8,64,2,3,13,32,1,1073741824,-141142,321577607
64,false,160000,zstd,16,1024,16,64,4,6,16,4,268435456,-153259,322620008
2048,false,280000,snappy,1,4,1,-1,3,10,4,16,33554432,-157352,323579166
512,false,40000,snappy,16,2,1,-1,9,14,32,2,67108864,-152159,324536528
2048,false,160000,snappy,64,128,2,32,2,14,2,1,134217728,-147095,325493361
4,false,80000,lz4,16,1,128,4,9,14,64,1,67108864,-133472,326450169
512,false,400000,snappy,64,16,2,-1,1,6,64,2,33554432,-145511,327406441
2048,false,240000,snappy,1,2,2,-1,2,10,4,16,33554432,-158174,328362257
4096,false,0,snappy,1,4,256,128,7,10,8,32,33554432,-152039,329318269
128,false,80000,snappy,4,128,1,256,6,8,1,4,134217728,-146420,330276232
512,false,0,zstd,16,1024,64,64,5,7,8,4,67108864,-151707,331247677
