block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
1,false,80000,zstd,128,4,32,-1,8,4,4,8,128,-8964,59469586
65536,false,0,zstd,8,8,32,256,6,2,16,16,262144,-18578,60439052
8192,false,240000,zstd,2,256,4,4,5,7,4,2,131072,-38163,61398700
4096,false,40000,zstd,16,64,512,-1,6,10,8,2,4194304,-32930,62355095
32,true,40000,lz4,4,64,128,64,1,8,2,16,131072,-1108,63364893
1,true,0,lz4,128,128,16,1,7,6,8,4,128,-1278,64376834
4,true,0,lz4,8,20,4,4,6,10,8,8,256,-1103,65383848
16,true,320000,lz4,1,32,36,32,9,0,8,16,536870912,-3305,66371458
524288,true,80000,lz4,128,20,1024,32,0,1,16,32,524288,-625,67349692
512,true,360000,lz4,16,256,36,32,4,10,4,2,1073741824,-8417,68308539
8,true,240000,lz4,32,16,512,64,9,4,32,4,65536,-1159,69304188
65536,true,200000,lz4,4,64,36,16,10,3,8,32,32768,-38654,70267843
16,true,40000,lz4,16,512,512,32,9,0,16,4,32,-1160,71267000
512,true,40000,lz4,256,512,64,256,0,7,64,16,33554432,-8582,72226437
32,true,240000,lz4,4,2,2,128,11,1,4,16,1,-632,73278123
2048,true,0,lz4,32,0,36,8,10,5,4,4,524288,-15650,74236199
8,true,400000,lz4,256,1024,64,32,6,0,2,1,8192,-1255,75217518
1024,true,80000,lz4,256,0,1,2,0,3,2,16,16384,-5278,76196110
4096,true,40000,lz4,8,8,32,64,11,5,2,8,16,-2711,77176091
64,true,0,lz4,32,128,128,16,11,4,32,8,33554432,-2285,78149428
16384,true,0,lz4,16,4,32,128,10,2,64,16,8388608,-19294,79104752
512,true,160000,lz4,64,1024,512,2,4,3,2,16,8,-3390,80083037
16384,true,120000,lz4,64,512,128,16,1,10,2,32,268435456,-22684,81038056
16,true,0,lz4,2,256,32,128,2,0,128,32,262144,-2073,82040608
65536,true,40000,lz4,128,32,64,8,9,4,16,4,33554432,-20523,82999529
8192,true,280000,snappy,1,256,36,1,2,9,4,2,8388608,-43520,83954237
8,true,0,snappy,32,128,1,-1,4,3,32,2,2048,-943,84963400
256,true,400000,snappy,256,1,256,-1,7,3,32,4,64,-1845,85952680
32768,true,280000,snappy,32,128,64,2,4,7,32,16,4096,-17760,86923296
1024,true,200000,snappy,8,0,2,64,6,5,128,32,4096,-6162,87893342
524288,true,200000,snappy,8,1,1,128,5,7,16,8,65536,-7628,88860524
16,true,320000,snappy,1,256,1024,2,9,8,32,8,4194304,-2258,89867982
2048,true,360000,snappy,64,512,1024,256,6,2,2,16,1024,-9259,90842470
131072,true,360000,snappy,16,64,64,256,4,2,64,1,1073741824,-21618,91798376
256,true,80000,snappy,128,16,2,4,1,6,128,4,262144,-1946,92789129
2048,true,400000,snappy,8,16,8,64,1,1,4,4,1,-11789,93757681
1024,true,240000,snappy,4,128,256,128,1,5,1,32,262144,-6401,94726372
64,true,160000,snappy,64,4,1024,128,4,4,16,2,64,-964,95750787
512,true,200000,snappy,2,1024,1,-1,9,7,16,8,536870912,-4755,96716047
256,true,80000,snappy,4,8,8,8,9,0,64,1,67108864,-3205,97695091
131072,true,360000,snappy,8,16,2,4,4,4,2,16,8192,-9291,98662817
32,true,120000,snappy,1,512,256,4,6,4,4,8,16777216,-1854,99657857
4,true,240000,snappy,128,2,1024,1,3,2,8,16,2048,-1160,100679369
4,true,280000,snappy,4,20,36,1,7,8,8,2,8388608,-1618,101691196
524288,true,240000,snappy,1,20,1024,-1,6,9,32,1,33554432,-30024,102645904
32768,true,120000,snappy,4,32,4,1,1,10,2,32,8192,-6425,103615733
512,true,160000,zstd,32,0,16,-1,0,1,2,16,8,-882,104650130
512,true,160000,zstd,2,8,512,2,1,8,8,16,2048,-1362,105661367
128,true,360000,zstd,1,64,32,256,10,3,16,1,1024,-466,106766692
524288,true,160000,zstd,2,512,128,8,3,8,1,8,134217728,-11707,107726130
32768,true,120000,zstd,64,16,16,16,0,7,64,32,268435456,-21965,108682170
524288,true,0,zstd,2,4,1024,2,4,1,64,8,1048576,-5780,109648390
262144,true,320000,zstd,16,32,32,2,7,7,32,1,2097152,-3478,110608731
8192,true,80000,zstd,8,256,128,-1,7,9,32,4,2048,-6119,111583333
8,true,40000,zstd,64,256,1,4,10,6,1,4,2097152,-679,112635791
32768,true,400000,zstd,32,4,64,4,3,1,8,1,268435456,-20410,113592402
8,true,160000,zstd,256,128,512,32,10,5,64,4,16777216,-725,114580980
128,true,360000,zstd,32,64,128,128,11,5,8,1,67108864,-762,115651999
8,true,40000,zstd,64,16,1,16,5,10,8,4,4,-515,116656929
1024,true,200000,zstd,128,20,2,32,9,9,1,2,32,-2201,117635494
1,true,160000,zstd,16,64,512,16,1,9,2,1,1,-496,118675739
256,true,0,zstd,8,0,128,2,11,7,128,32,134217728,-1356,119659971
64,true,200000,zstd,16,8,4,128,8,5,8,2,536870912,-763,120728376
32,true,40000,zstd,256,20,128,32,5,6,128,16,2097152,-773,121784257
32768,true,160000,zstd,128,2,32,1,5,4,64,32,1073741824,-21792,122743273
128,true,280000,zstd,2,1,36,256,11,10,64,8,256,-443,123835522
2048,true,280000,zstd,128,2,256,32,10,10,1,2,1024,-3775,124814680
256,false,360000,lz4,8,2,512,16,10,7,4,1,32768,-1253,125809001
262144,false,360000,snappy,1,1,512,-1,5,0,128,1,131072,-1286,126816520
128,false,360000,zstd,4,2,1,32,7,9,1,32,256,-139,128118924
4,false,40000,zstd,16,2,1,256,9,1,4,32,536870912,-120135,129086957
